client_id;segment;company_name;contact_name;inn;phone;email;region;manager;contract_date;account_numbers;status;last_activity_date
CLT-000440;B2C;;Маркова Марк Тимофеевна;395829236161;+7(905)632-23-83;markova261@mail.ru;Казань;;2025-02-24;ЛС-162357155;active;2025-12-16
CLT-000650;B2C;;Семенова Емельян Артемовна;698897865339;+7(926)307-24-87;semenova646@mail.ru;Екатеринбург;;2021-01-14;ЛС-665430895;active;2025-11-11
CLT-000329;B2C;;Князева Бажен Жанович;238666754858;+7(906)719-37-31;knyazeva729@gmail.com;Ростов-на-Дону;;2023-11-19;ЛС-616877418;active;2025-12-13
CLT-000810;B2C;;Яковлев Радим Исидорович;219604722053;+7(981)794-10-70;yakovlev975@inbox.ru;Нижний Новгород;;2021-03-16;ЛС-525447082;active;2025-12-09
CLT-000612;B2C;;Дорофеева Екатерина Геннадиевна;934488384253;+7(960)916-90-48;dorofeeva937@inbox.ru;Санкт-Петербург;;2022-02-07;ЛС-788055077;active;2025-11-05
CLT-000730;B2C;;Тимофеев Радован Робертовна;362085817452;+7(980)332-55-91;timofeev422@yandex.ru;Москва;;2019-12-24;ЛС-772357004;active;2025-11-06
CLT-008685;B2C;;Константин Данилович Игнатьева;336534606056;+7(903)297-95-57;ignateva461@inbox.ru;Казань;;2021-09-15;ЛС-163279862;churned;2024-05-22
CLT-000271;B2B;ИП Князев А.В.;Новиков Мирон Тимофеевна;1550448177;+7(961)520-55-55;novikov@knyazeva.v..company;Нижний Новгород;Волков К.А.;2020-05-17;"ЛС-526851276;ЛС-525289286;ЛС-526464911;ЛС-521109617;ЛС-529817890";active;2025-11-28
CLT-000073;B2B;"ПАО ""«Панфилова»""";Титова Герман Егорович;4745458929;+7(981)907-53-97;"titova@p""«panfilova.corp";Санкт-Петербург;Петров А.С.;2020-04-08;ЛС-780170127;churned;2025-03-20
CLT-000193;B2B;"АО ""Лимитед""";Селиверст Бенедиктович Кулагина;4626204439;+7(980)354-57-84;селезнева318@rambler.ru;Санкт-Петербург;Морозов И.П.;2019-06-26;"ЛС-781072563;ЛС-786694118;ЛС-780053759;ЛС-789004896";active;2025-10-26
CLT-000075;B2B;Метафракс, ЗАО;Морозова С.Д.;8136111554;+7(910)491-27-92;morozova@metafraks.tech;Нижний Новгород;Сидорова Е.В.;2019-05-20;"ЛС-521890927;ЛС-525326973";active;2025-10-27
CLT-000022;B2B;ИП Баранов К.В.;Горшков Олимпиада Артемовна;8719065940;+7(906)334-96-83;gorshkov@baranovk.v..solutions;Казань;Алексеев В.Р.;2024-02-01;"ЛС-160490278;ЛС-167429671;ЛС-167565512;ЛС-165674680;ЛС-167154516";active;2025-11-15
CLT-000279;B2B;"ПАО ""Инк""";Максимов Кир Григорьевна;7553307704;+7(961)222-25-67;мельникова857@rambler.ru;Казань;Морозов И.П.;2023-12-26;"ЛС-169596390;ЛС-164090742";active;2025-12-19
CLT-000364;B2C;;Веселова Будимир Георгиевна;329258796434;+7(981)976-48-57;veselova314@yandex.ru;Ростов-на-Дону;;2023-09-05;ЛС-615574696;churned;2025-03-08
CLT-000947;B2C;;Данилова Ираида Германович;202977115062;+7(909)789-69-87;danilova400@yandex.ru;Ростов-на-Дону;;2020-08-01;ЛС-611732816;active;2025-10-03
CLT-000844;B2C;;Тимофеева Нонна Эдгардович;863802076123;+7(960)797-23-33;timofeeva959@mail.ru;Казань;;2025-05-11;ЛС-160518812;churned;2025-01-17
CLT-000054;B2B;ИП Гущин И.В.;Авдеев Святослав Харлампьевич;8431527420;+7(950)909-47-82;avdeev@gushchini.v..tech;Санкт-Петербург;Волков К.А.;2020-08-22;"ЛС-782966851;ЛС-786122753";active;2025-10-04
CLT-000786;B2C;;Игорь Эдуардовна Савин;282653371708;+7(961)942-49-88;savin176@gmail.com;Екатеринбург;;2021-08-18;ЛС-669420398;active;2025-12-16
CLT-000785;B2C;;Макаров Вышеслав Юлианович;286706632016;+7(915)691-96-11;makarov197@inbox.ru;Екатеринбург;;2020-10-16;ЛС-669289198;active;2025-12-05
CLT-000822;B2C;;Фролов Ольга Руслановна;839238520232;+7(903)689-22-42;абрамов657@mail.ru;Екатеринбург;;2020-07-20;ЛС-669332844;active;2025-11-28
CLT-000834;B2C;;Тарасов Феоктист Гурьевич;999740233868;+7(961)117-75-39;tarasov841@gmail.com;Ростов-на-Дону;;2019-07-06;ЛС-610170363;active;2025-12-16
CLT-000643;B2C;;Евграф Аверьянович Поляков;970826971823;+7(960)139-22-11;polyakov128@inbox.ru;Москва;;2021-01-19;ЛС-776158388;active;2025-10-11
CLT-000976;B2C;;Филиппова Юлий Андреевич;400995428873;+7(925)391-88-92;filippova683@inbox.ru;Казань;;2021-11-23;ЛС-168667989;active;2025-11-11
CLT-000611;B2C;;Ильина Климент Юрьевна;689632174357;+7(925)636-40-53;ilina431@yandex.ru;Санкт-Петербург;;2024-01-09;ЛС-780648606;active;2025-11-10
CLT-000033;B2B;"ООО ""«Марков-Орлова»""";Тетерина Элеонора Архиповна;6654527111;+7(906)542-22-57;емельянов975@mail.ru;Екатеринбург;Сидорова Е.В.;2023-09-10;"ЛС-668098851;ЛС-666560494";active;2025-11-08
CLT-000101;B2B;ЗАО (Самбери);Титова Владимир Георгиевич;6408386631;+7(980)554-83-67;titova@(samberi).corp;Новосибирск;Морозов И.П.;2024-04-01;ЛС-547751701;churned;2025-05-07
CLT-000493;B2C;;Уварова Спартак Евстигнеевич;723419031061;+7(950)311-67-28;uvarova742@yandex.ru;Нижний Новгород;;2021-04-05;ЛС-525566847;active;2025-10-15
CLT-000558;B2C;;Спартак Еремеевич Шубин;583093096713;+7(981)195-87-24;shubin408@yandex.ru;Екатеринбург;;2023-08-07;ЛС-662213217;active;2025-11-12
CLT-000421;B2C;;Воронцов Элеонора Тарасович;557575747583;+7(917)701-31-15;vorontsov420@gmail.com;Казань;;2020-08-04;ЛС-167567772;active;2025-11-18
CLT-000480;B2C;;Богданов Куприян Германович;933258486899;+7(916)545-15-68;bogdanov561@bk.ru;Ростов-на-Дону;;2019-09-15;ЛС-618704506;active;2025-10-16
CLT-000710;B2C;;Шестаков Ю.Е.;289395309690;+7(961)607-61-43;shestakov642@bk.ru;Екатеринбург;;2024-09-16;ЛС-669228849;active;2025-10-17
CLT-000131;B2B;"ООО ""Инк""";Сергеев Ангелина Федотович;7789940539;+7(906)113-36-93;sergeev@ink.biz;Москва;Алексеев В.Р.;2019-03-09;"ЛС-771705865;ЛС-770948014;ЛС-771381138;ЛС-776338392";active;2025-11-11
CLT-008592;B2C;;Матвеев Карп Ефимьевич;288711486005;+7(905)104-87-33;matveev277@gmail.com;Ростов-на-Дону;;2019-07-23;ЛС-612878757;churned;2024-09-07
CLT-000438;B2C;;Третьяков Алексей Жоресович;533700968730;+7(926)472-21-86;tretyakov468@gmail.com;Москва;;2022-08-06;ЛС-778255882;active;2025-11-22
CLT-000117;B2B;ИП Костин С.Ф.;Зимина Трофим Филатович;7959463688;+7(981)283-57-81;zimina@kostins.f..company;Ростов-на-Дону;Морозов И.П.;2024-11-19;"ЛС-617449562;ЛС-611372138;ЛС-616589026;ЛС-610127961;ЛС-611435190";active;2025-10-20
CLT-000836;B2C;;Галкин Фадей Владимировна;824528413569;+7(925)639-11-48;galkin937@gmail.com;Ростов-на-Дону;;2019-02-28;ЛС-617356748;active;2025-10-19
CLT-000569;B2C;;Тарасов Анастасия Сергеевна;283270004666;+7(909)418-52-90;tarasov26@bk.ru;Казань;;2021-10-30;ЛС-161079771;churned;2025-01-12
CLT-000729;B2C;;Субботина В.Х.;549466720108;+7(910)373-92-12;subbotina724@yandex.ru;Казань;;2022-03-29;ЛС-161822387;active;2025-10-03
CLT-000755;B2C;;Родионова Арсений Аскольдовна;322711175769;+7(909)603-23-64;rodionova59@yandex.ru;Нижний Новгород;;2025-03-12;ЛС-522985144;active;2025-11-15
CLT-000982;B2C;;Семенова Федосий Васильевна;756203634443;+7(925)512-75-86;semenova766@inbox.ru;Санкт-Петербург;;2023-02-27;ЛС-783181233;active;2025-11-23
CLT-000533;B2C;;Ильина Тит Ермолаевич;516781277822;+7(906)114-30-91;ilina900@mail.ru;Нижний Новгород;;2023-09-16;ЛС-529821348;active;2025-12-16
CLT-000023;B2B;"ПАО ""Лимитед""";Григорьева Пахом Владимировна;1385977034;+7(910)394-66-99;"grigoreva@p""limited.group";Екатеринбург;Лебедева Н.Г.;2019-07-14;"ЛС-661093248;ЛС-660861317;ЛС-661274846;ЛС-667737826";active;2025-11-23
CLT-000128;B2B;"ООО ""«Некрасов""";Павлов Никита Игоревич;9814743503;+7(909)341-91-65;pavlov@nekrasov.solutions;Санкт-Петербург;Петров А.С.;2021-12-27;"ЛС-780249163;ЛС-780097925;ЛС-781327195";active;2025-11-19
CLT-000026;B2B;ИП Вишняков П.А.;Мамонтов Наум Владиславовна;3221969379;+7(910)337-69-91;васильев131@bk.ru;Екатеринбург;Лебедева Н.Г.;2024-06-12;;active;2025-10-14
CLT-000635;B2C;;Сафонова Фёкла Васильевна;442125450809;+7(950)958-89-49;safonova90@bk.ru;Екатеринбург;;2023-04-11;ЛС-662692559;active;2025-11-17
CLT-000284;B2B;ЗАО Ларионова;Никонов Надежда Богданович;2814396661;+7(917)851-98-44;nikonov@larionova.group;Новосибирск;Волков К.А.;2019-12-01;"ЛС-543235494;ЛС-540128974;ЛС-543251225;ЛС-547207650";active;2025-11-04
CLT-000804;B2C;;Моисеев Лидия Викторович;178623510765;+7(906)896-87-19;moiseev645@inbox.ru;Екатеринбург;;2022-11-22;;active;2025-12-18
CLT-000654;B2C;;Якушева Твердислав Измаилович;802551282763;+7(961)406-40-20;yakusheva629@gmail.com;Казань;;2022-11-29;ЛС-168989596;active;2025-10-03
CLT-000276;B2B;Буров С.Е., ИП;Фомичев Ангелина Аксёнович;1155799802;+7(925)224-34-87;fomichev@burovs.e..tech;Нижний Новгород;Михайлова О.Н.;2021-09-03;ЛС-528088235;churned;2025-06-13
CLT-000618;B2C;;Козлова Андрон Андреевич;459520561006;+7(981)683-83-11;kozlova408@mail.ru;Ростов-на-Дону;;2024-05-09;ЛС-616801867;active;2025-10-08
CLT-000252;B2B;"АО ""Group""";Фокин Аким Геннадьевна;2772256053;+7(909)294-46-15;fokin@group.pro;Ростов-на-Дону;Морозов И.П.;2022-05-12;"ЛС-616650237;ЛС-614167872";active;2025-10-18
CLT-000900;B2C;;Лазарев Поликарп Даниилович;776353223718;+7(951)699-29-19;lazarev388@yandex.ru;Москва;;2019-12-07;ЛС-774856371;active;2025-10-04
CLT-000196;B2B;"ЗАО ""Групп""";Борисов Лука Димитриевич;8150416591;+7(950)257-13-20;borisov@grupp.tech;Москва;Михайлова О.Н.;2022-05-11;"ЛС-777749050;ЛС-779759230;ЛС-774501896;ЛС-771642361";active;2025-12-03
CLT-000590;B2C;;Ситникова Яков Федосеевич;712120384375;+7(917)540-54-99;sitnikova748@bk.ru;Нижний Новгород;;2021-12-20;ЛС-528078525;active;2025-10-14
CLT-000298;B2B;"ЗАО ""«Фадеева»""";Дмитриев Феофан Игоревна;7682171955;+7(916)451-65-17;dmitriev@fadeeva.group;Нижний Новгород;Фёдорова Л.С.;2021-03-03;"ЛС-523190368;ЛС-529003010";active;2025-11-09
CLT-000057;B2B;ООО Субботина;Кузьмина Вера Никифоровна;9251286823;+7(903)874-12-48;kuzmina@subbotina.corp;Екатеринбург;Михайлова О.Н.;2020-06-08;"ЛС-668686337;ЛС-665243106;ЛС-669033119;ЛС-660790306";active;2025-12-24
CLT-000418;B2C;;Пестова Рюрик Георгиевич;202312110633;+7(905)834-20-59;pestova641@gmail.com;Казань;;2022-03-25;ЛС-163737927;active;2025-12-24
CLT-000994;B2C;;Григорьев Порфирий Ниловна;338319348918;+7(905)849-17-35;grigorev67@bk.ru;Ростов-на-Дону;;2020-10-05;ЛС-616342924;active;2025-12-16
CLT-000256;B2B;ИП Блохин А.Е.;Кузнецова Виктор Богданович;6473820236;+7(925)998-81-54;kuznetsova@blokhina.e..solutions;Казань;Алексеев В.Р.;2019-11-09;"ЛС-167161768;ЛС-168029424;ЛС-160903678";active;2025-12-17
CLT-000825;B2C;;Евсеев Изяслав Афанасьевна;807038503605;+7(950)273-89-74;evseev139@gmail.com;Нижний Новгород;;2022-01-11;ЛС-521074027;active;2025-10-19
CLT-000167;B2B;ИП Рогов Т.В.;Хохлов Аникита Антипович;2958837340;+7(916)215-29-97;khokhlov@rogovt.v..pro;Москва;Морозов И.П.;2021-08-27;"ЛС-777220054;ЛС-773645970;ЛС-771082207;ЛС-778113799";active;2025-12-11
CLT-000190;B2B;"ПАО ""Инк""";Жданова Евгения Юльевна;5518376064;+7(926)192-40-48;антонова10@mail.ru;Казань;Волков К.А.;2018-09-29;"ЛС-162756041;ЛС-167765612";active;2025-11-20
CLT-000215;B2C;"ПАО ""Благосостояние""";Попова Анатолий Валерьянович;6370304531;+7(926)927-38-39;"popova@p""blagosostoyanie.solutions";Москва;Михайлова О.Н.;2021-01-28;"ЛС-775047930;ЛС-773614987;ЛС-772839992;ЛС-771921249";active;2025-11-25
CLT-000895;B2C;;Тимур Игнатович Мельникова;793706325031;+7(917)700-30-74;melnikova310@mail.ru;Екатеринбург;;2019-07-19;ЛС-665022061;active;2025-12-18
CLT-000407;B2C;;Коновалова Мартын Святославовна;313060906913;+7(905)677-79-19;маркова76@bk.ru;Москва;;2024-07-02;ЛС-779649673;active;2025-10-11
CLT-000088;B2B;"ЗАО ""Самойлова»""";Русаков Милий Ефремович;8047743490;+7(910)870-99-95;rusakov@samoylova.tech;Новосибирск;Морозов И.П.;2022-09-11;ЛС-541586938;active;2025-10-03
CLT-000473;B2C;;Федотов Аникей Ильич;815066626705;+7(951)221-49-40;fedotov901@inbox.ru;Санкт-Петербург;;2021-09-23;ЛС-786936634;active;2025-10-02
CLT-000325;B2C;;Пахомова Глафира Филипповна;516448595922;+7(926)635-97-36;pakhomova975@bk.ru;Москва;;2020-07-08;ЛС-778947735;active;2025-11-11
CLT-000292;B2B;"АО ""Силин»""";Третьяков Велимир Иларионович;8196094097;+7(905)463-27-69;tretyakov@silin.biz;Москва;Алексеев В.Р.;2020-11-27;"ЛС-774025883;ЛС-775868122;ЛС-775957244;ЛС-776176792";active;2025-11-02
CLT-000289;B2B;"АО ""Лимитед""";Николаев Остап Ильич;7766708061;+7(910)729-48-41;nikolaev@limited.biz;Екатеринбург;Фёдорова Л.С.;2020-07-04;"ЛС-668529894;ЛС-660626078;ЛС-667010415;ЛС-669149750;ЛС-661980382";active;2025-12-27
CLT-008535;B2C;;Данилов Феоктист Германович;661927671377;+7(909)804-96-74;danilov426@bk.ru;Новосибирск;;2023-07-04;ЛС-546395612;churned;2024-04-03
CLT-000950;B2C;;Логинов Нина Макаровна;134502958676;+7(905)343-93-16;loginov9@gmail.com;Казань;;2025-01-06;ЛС-163467541;active;2025-12-23
CLT-000568;B2C;;Муравьева Алексей Артурович;676694703180;+7(950)303-95-35;muraveva413@bk.ru;Нижний Новгород;;2022-12-17;ЛС-527466621;active;2025-10-21
CLT-000261;B2B;"АО ""«Гришин»""";Кудряшов Прокл Феофанович;6147541022;+7(950)251-59-67;kudryashov@grishin.biz;Казань;Алексеев В.Р.;2022-04-25;"ЛС-161196421;ЛС-165226557;ЛС-166769523;ЛС-166687887";active;2025-12-05
CLT-000955;B2C;;Данилов Феоктист Германович;661927671377;+7(909)804-96-74;danilov426@bk.ru;Новосибирск;;2023-07-04;ЛС-546395612;active;2025-11-05
CLT-000082;B2B;"ООО ""Ефимова»""";Ершов Мина Семеновна;4236519941;+7(903)166-35-92;ershov@efimova.company;Москва;Волков К.А.;2022-08-15;"ЛС-772151070;ЛС-772966706;ЛС-776253244;ЛС-777209993";active;2025-10-15
CLT-000642;B2C;;Голубев Филипп Михайловна;839389920457;+7(917)900-55-38;golubev233@yandex.ru;Нижний Новгород;;2020-01-11;ЛС-526185076;active;2025-10-22
